,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
67,ab37e1b29214bbfbe1fed28db68661160ca4acb6,4.871779333658611e-06,5.474171141184956e-06,4.847266219705675e-06,4.796479821640885e-06,4.7954774822171965e-06,4.953636722776163e-06,4.744315556804881e-06,5.063423068841567e-06,4.807282495525998e-06,5.377396840077446e-06
68,a41d513df0bc100e36973d634b95ba86f710a508,4.9024192071158705e-06,5.233211534932092e-06,4.8190383831573e-06,4.759083637370746e-06,4.795107722778679e-06,4.896978058738352e-06,4.795612210594029e-06,4.985255643866638e-06,4.9055547174746095e-06,5.221164321854556e-06
69,a87ee593c3f5da5dcb42a8033ecbab0f0c9b7903,4.698072750401753e-06,5.000477910912346e-06,4.6364940757066485e-06,4.625224422747076e-06,4.6060740714892745e-06,4.704758384773549e-06,4.5876470063356575e-06,4.8775060242726744e-06,4.793482084031796e-06,5.019439374903609e-06
70,942add94ed3bbe479c2e6f5ca8e2a8a6d4ca4831,4.5202691248742405e-06,5.006083173303075e-06,4.447619442237574e-06,4.493963286523687e-06,4.435181946528858e-06,4.662499355869892e-06,4.45061104281991e-06,4.715081541591389e-06,4.563277529856182e-06,4.966010702828148e-06
71,3cf4c289067b6df2ddf019eed3c9f73946d960a2,4.7071921813056314e-06,5.227165010907513e-06,4.668529711059261e-06,4.590040952182922e-06,4.568933596420189e-06,4.698047749602396e-06,4.677991829302213e-06,4.8095886521295965e-06,4.685882801284872e-06,5.030492553381636e-06
72,6e3be61d6113e63a1d1be54e6c8341760ded5842,4.692896868437459e-06,5.265562580726019e-06,4.621992175530352e-06,4.707649626289066e-06,4.621822590521966e-06,4.914495498894122e-06,4.615565296460741e-06,4.888401934628627e-06,4.749275020258442e-06,5.055786474244101e-06
73,9298eeb4f6c73ca1259f627860abe98b63f89da4,4.746369035213703e-06,5.132342787411022e-06,4.993215237968411e-06,4.6351930438037466e-06,4.619279805617996e-06,4.7931470163649494e-06,4.642200953465826e-06,4.933330191736515e-06,4.839232434109085e-06,5.088204617956967e-06
74,4771e3f30f53c33dd9e27eb9dcbe2b938a38e9ae,4.7719911063345136e-06,5.15050604067869e-06,4.712051085247467e-06,4.626480177515298e-06,4.703601428785154e-06,4.820702234115688e-06,4.661389963423952e-06,4.900346757799845e-06,4.72707200509366e-06,5.075846920565303e-06
75,4317dadcf0758a287d3a0a2902d6064913b49b0f,4.845172462403669e-06,5.415559302922872e-06,4.76727139781805e-06,4.747896044410244e-06,4.7585743269105984e-06,4.885404070191984e-06,4.740824135648747e-06,5.027957379761891e-06,4.87353073148495e-06,5.2375185160209455e-06
76,e641d8b35484d786f399e8cd9349b2a6c09269d1,4.899630481044629e-06,5.42643696273266e-06,4.824159690681295e-06,4.725286618192145e-06,4.831978910593635e-06,4.936931767723836e-06,4.797933444986181e-06,5.060029893833706e-06,4.914687006346699e-06,5.1941828088763704e-06
77,2ccfd794011ece560ba4bbeca6f9171176428a77,4.653873001324369e-06,5.13575390749441e-06,4.587594292912557e-06,4.580635206918227e-06,4.551420887825766e-06,4.7116890265919176e-06,4.609179125780446e-06,4.865901775287134e-06,4.679728446624024e-06,4.996544147151516e-06
78,245525514ed55258521ed0cfb2a1b00bad85aadb,4.656339036439782e-06,5.185139751459618e-06,4.574585550917143e-06,4.645931693244223e-06,4.550033382673394e-06,4.7891151227197925e-06,4.611917827521705e-06,4.946928878452831e-06,4.730922588453641e-06,5.268388252252213e-06
79,d0be29809a4c526d30afdb998bd6d0110b657dad,4.77971786166451e-06,5.342422368950352e-06,4.692928016700703e-06,4.69517434828777e-06,4.6845249246568995e-06,4.880357590466002e-06,4.724264708116297e-06,4.95719162498266e-06,4.8321402374994945e-06,5.290643316442491e-06
80,c3cd5414426b0e61c331671a69a58103dabacf5b,4.81482009850126e-06,5.34832578790891e-06,4.680471982169954e-06,4.618357961513023e-06,4.748177703228598e-06,4.854853575428327e-06,4.589514921066877e-06,4.898869451693492e-06,4.694509521328114e-06,5.2900372193388985e-06
81,f7268a392b55430e968f67c51ed71799d4b02c2c,4.632038782524356e-06,5.168998005994673e-06,4.741548023305334e-06,4.713177000002195e-06,4.666713526064746e-06,4.725902545979181e-06,4.775617896379461e-06,4.894230421547786e-06,4.789008651729184e-06,5.150403584130161e-06
82,777894c478153272a8a5ff37f3199c6e2800e5d4,4.6568136301119715e-06,5.092487752451544e-06,4.6460781041842005e-06,4.662004200453478e-06,4.6232983261245625e-06,4.635112637671595e-06,4.635217980475701e-06,4.766043485163248e-06,4.701262507480385e-06,5.001884356543825e-06
83,190dab07e0b88abafab2b6687d53a0c55b7a5b59,4.476226507984629e-06,5.2120273664758654e-06,4.6536776574118755e-06,4.473358711234699e-06,4.4861634665015915e-06,4.655166936117499e-06,4.5222409401231335e-06,4.757984256223384e-06,4.693435497450538e-06,4.8919783077496615e-06
84,5925773e51fc427ba5d5dca9e72f5e28a6e7ade5,4.723500948240952e-06,5.205980707110534e-06,4.798252146214946e-06,4.856671052811201e-06,4.726962288259529e-06,4.765541244097162e-06,4.7426628878187786e-06,4.800852544814626e-06,4.863296856991457e-06,5.115569897652986e-06
85,ded4fa6a0246e963a9fe2066c882d81981be906b,4.755900622522805e-06,5.194057880856268e-06,4.881882965232113e-06,4.821675086753641e-06,4.726701549121312e-06,4.729706595921176e-06,4.746622723424133e-06,4.815299749031834e-06,4.79924450205131e-06,5.087306771061441e-06
86,7abe543492fe1741cecf574885dcf0bba36f7057,4.63330595392125e-06,5.16423749087273e-06,4.796214872943992e-06,4.771441700087134e-06,4.651463870909445e-06,4.743518736148545e-06,4.673944651101534e-06,4.872362137017085e-06,4.866077381605134e-06,5.043395196734046e-06
87,3e8a54175b5b39700ddff4729f9764a5f789a445,4.742253112241561e-06,5.428492516264481e-06,4.891898192995094e-06,4.953835761487403e-06,4.7801316683999515e-06,4.9222018128644355e-06,4.814505429469042e-06,5.1578581862822525e-06,5.094574428972192e-06,5.352743140135246e-06
88,084c1dc7524016a59248b811270e8e4d210b7c1d,4.590469713609918e-06,5.129229022772549e-06,4.7180699308927284e-06,4.705759044372667e-06,4.571075920846371e-06,4.695681576004686e-06,4.687131104649702e-06,4.8603732206789925e-06,4.758180258106833e-06,5.103592303235568e-06
89,d1add332f833a52baa69bba7f8d378e9dec37343,4.661008145432083e-06,5.2098656463810115e-06,4.7027503612935926e-06,4.731886349284091e-06,4.707642830103353e-06,4.755556086912713e-06,4.773198970901272e-06,5.03482270717115e-06,4.866789361500358e-06,5.153939127922058e-06
90,8bcf6bc30f33a6a36aea0eee2c72f06516b4b6bb,4.627418425845269e-06,5.121289682135267e-06,4.661858503847959e-06,4.693604958103136e-06,4.618365730813785e-06,4.613000548230255e-06,4.702477016918556e-06,4.817430012832647e-06,4.757752416513426e-06,5.088182014559391e-06
91,1c8efa16b296258e059a334e27e68428cf3cb48b,4.5661672728548285e-06,5.050712342435146e-06,4.608025680365835e-06,4.6417993310264e-06,4.578114565200148e-06,4.6548831888335004e-06,4.72465752815387e-06,4.825315807225569e-06,4.738913305653913e-06,5.072289406774568e-06
92,2c2291136aca50b58cd7c09b29a25490c89c9b8a,4.627962196890151e-06,5.125499584615535e-06,4.6095443768446305e-06,4.6873322205502855e-06,4.7699914953652205e-06,4.704670824227965e-06,4.609114250297067e-06,4.8196973064197946e-06,4.738813510614847e-06,4.964864860146732e-06
93,996e6419e44668a6daa28f58efcc0d2c07b3a9da,4.584866379116008e-06,5.224517723607698e-06,4.621752774211903e-06,4.701441946568297e-06,4.712435945598996e-06,4.756584595170864e-06,4.690641207658383e-06,4.8143475762617616e-06,4.791529692183323e-06,5.088309747934562e-06
94,86fcce61c9cddbc354ba67b2f818670f5822c688,4.732583176656298e-06,5.162191278231363e-06,4.717264339093148e-06,4.782078912513484e-06,4.886888776097324e-06,4.815858165856135e-06,4.757940850498269e-06,4.785228951799648e-06,4.7892971428908254e-06,5.0397262523933885e-06
95,90177d698c61b9550e1e3033dd041e91f8e3c6c4,7.474223154490817e-06,5.221987461171499e-06,4.9088878173798e-06,4.821201514509508e-06,5.063152471057651e-06,4.905960869361112e-06,4.970693721547039e-06,4.8767575414253855e-06,4.860561923461985e-06,5.0145881543830624e-06
96,18a6e3e505ee416ddfc617f3e9afdff5a031c2c2,4.626482848642355e-06,5.114711314355903e-06,4.669849383735294e-06,4.735794618185455e-06,4.671434324710226e-06,4.687983951219296e-06,4.632747335457822e-06,4.833974745324863e-06,4.783348903772771e-06,4.887933564222971e-06
