,hash,"arg_kwarg-(array(1.), array(2.))","arg_kwarg-(array(1.), array(2.), array(3.))","arg_kwarg-(array(1.), array(2.), out=array(3.))","arg_kwarg-(array(1.), array(2.), out=(array(3.),))","arg_kwarg-(array(1.), array(2.), out=array(3.), subok=True, where=True)","arg_kwarg-(array(1.), array(2.), subok=True)","arg_kwarg-(array(1.), array(2.), subok=True, where=True)","arg_kwarg-(array(1.), array(2.), array(3.), subok=True, where=True)"
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,1.7626873951980738e-06,1.408521845227691e-06,1.440274375938747e-06,1.4433258612787453e-06,1.4523236396174243e-06,1.8234828022560607e-06,1.8081513346631253e-06,1.4622167916845729e-06
109,fa45695b787070275696e979eb9f476ef3afc5e6,1.6684814231930429e-06,1.3632994169600438e-06,1.388241354075217e-06,1.3868891751218743e-06,1.4172841941528353e-06,1.7030525893717879e-06,1.7101647792820209e-06,1.4030906255463089e-06
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,1.6800913818374905e-06,1.3094429026434597e-06,1.3068593216528115e-06,1.3502116968882651e-06,1.3475451628328444e-06,1.7144730751824917e-06,1.7372423418514107e-06,1.3712354336313883e-06
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,1.5635043143703954e-06,1.2906151977373845e-06,1.3256683521701442e-06,1.2658783587848794e-06,1.3717596018754361e-06,1.6398653155408117e-06,1.6317615179875882e-06,1.3545845534251317e-06
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,1.5804241739598565e-06,1.4036631027566846e-06,1.3777448603121933e-06,1.2562414657562262e-06,1.4397567029796813e-06,1.6331170723264636e-06,1.6589891805929733e-06,1.4187892400455727e-06
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,1.7576859675909738e-06,1.4067803672816457e-06,1.4656532250429626e-06,1.422941627084044e-06,1.4976765002544957e-06,1.851812490228577e-06,1.8567751817931312e-06,1.48094464631945e-06
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,1.7332986939831819e-06,1.3951205309020987e-06,1.3994148851592305e-06,1.3868986348332796e-06,1.4538681579850294e-06,1.7918965685025497e-06,1.7913480916595312e-06,1.460789130106589e-06
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,1.7022957941734086e-06,1.3534051919996415e-06,1.4440229884597975e-06,1.379374447422415e-06,1.490640209033288e-06,1.737270640412288e-06,1.7715863133157907e-06,1.440592966302197e-06
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,1.5175793401344865e-06,1.300143204992971e-06,1.3463875387266643e-06,1.2998379478701346e-06,1.4355599146766827e-06,1.6167828467772484e-06,1.6243815513372281e-06,1.3730830416843542e-06
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,1.6711335962452909e-06,1.3813245596401965e-06,1.402920357098705e-06,1.392833923865463e-06,1.4700411390483456e-06,1.697159233981897e-06,1.696306254983137e-06,1.4363624575834405e-06
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,1.6806885980316178e-06,1.3242942081474125e-06,1.374466783140409e-06,1.3027824403396101e-06,1.4214646312521918e-06,1.7162444127350255e-06,1.7221218513441272e-06,1.3755213967219494e-06
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,1.622107524753333e-06,1.3380123420368618e-06,1.329623756762695e-06,1.2593837969276517e-06,1.3562341455160499e-06,1.6454458843405385e-06,1.6716081878259956e-06,1.3695623773539848e-06
120,bbe2cca1925873dea538674b96b53b5cef0a148a,1.5950466291179286e-06,1.3201138809354482e-06,1.321162846128959e-06,1.3122578343386565e-06,1.373326553619669e-06,1.6430651394560165e-06,1.6683833860919057e-06,1.393384245242725e-06
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,1.6300230132617525e-06,1.3224348136439778e-06,1.5413286920130111e-06,1.2974624592928779e-06,1.4068400784031285e-06,1.710321076303099e-06,1.6773065811560337e-06,1.3857432489024587e-06
122,54811204a63c2606e89c4f053c4b9a7215207079,1.7127803708784402e-06,1.428810226264842e-06,1.4066974721483173e-06,1.3821127174312212e-06,1.4429239663388874e-06,1.7637335751187062e-06,1.7732912244797522e-06,1.4727705909151932e-06
123,60f9c616aa12800e27baef1db0f964cd9da6623f,1.8008512395761122e-06,1.4367324582031595e-06,1.4066201306883263e-06,1.3556264226406518e-06,1.476790650757998e-06,1.8495998465512487e-06,1.8573816939145302e-06,1.4787953301656804e-06
124,651fb50e07a8e11d31bed9c202823da2ce558c58,1.5858560868791127e-06,1.2950409152675542e-06,1.3163029077130993e-06,1.268782833868209e-06,1.3685240846844274e-06,1.634151451120834e-06,1.6327708613300611e-06,1.3544343124998651e-06
125,72e8904d1074c2eb02558c017880b9a8b3e017db,1.736817885612069e-06,1.43800641927569e-06,1.419624786669019e-06,1.317149616569819e-06,1.4753220537005589e-06,1.8107038413365695e-06,1.7957901921233016e-06,1.5038732764911145e-06
126,459991afcddfce6fbbae3fa83467fe607f2de7d0,1.697899510174352e-06,1.3985877896733674e-06,1.4149581115295294e-06,1.3725123778268125e-06,1.4761482133644262e-06,1.7371594332873714e-06,1.7382806733034515e-06,1.4375107270867466e-06
127,263b293d9caf8f54183509275a853de9b8d8839f,1.874416244912917e-06,1.4655899294480984e-06,1.4496868414281081e-06,1.378094107669978e-06,1.507235900344393e-06,1.8996475665604954e-06,1.9344514499614627e-06,1.5466677986627605e-06
128,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,1.5906761720683384e-06,1.3067789938986192e-06,1.360923625516064e-06,1.2809351034917914e-06,1.39935654681801e-06,1.6605931387496103e-06,1.6328941403094622e-06,1.3602261323117884e-06
129,db866874ccb8c8c814df57eb1edca4fd05eb1753,1.7880171305667097e-06,1.5088825756193777e-06,1.447836558465683e-06,1.3912122922649443e-06,1.528299656095942e-06,1.8719649965098936e-06,1.906512811649264e-06,1.5894747663547674e-06
130,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,1.7039900357399731e-06,1.4035531453078797e-06,1.4042454550502412e-06,1.2919858935466577e-06,1.4372830838556171e-06,1.7407170486033658e-06,1.7692114523606416e-06,1.480497954997109e-06
131,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,1.592868536929029e-06,1.3259283357089567e-06,1.3477256308038794e-06,1.3029221075478496e-06,1.411662774314137e-06,1.6215275117193241e-06,1.6385576128380746e-06,1.385573548892925e-06
132,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,1.5888636621653242e-06,1.3016884110637585e-06,1.312232974968281e-06,1.2747780989510783e-06,1.3538344217868355e-06,1.638849131457195e-06,1.6407778909446413e-06,1.3619296769691443e-06
133,e3c84a44b68966ab887a3623a0ff57169e508deb,1.5986544110750903e-06,1.353595333418217e-06,1.3690912608289232e-06,1.2433355474357801e-06,1.40844701386637e-06,1.6501753483568544e-06,1.6778419997789838e-06,1.411474632261987e-06
134,1f8ce6341159ebb0731c2c262f4576609210d2c8,1.7598313872619283e-06,1.435920843378797e-06,1.4360405536940202e-06,1.3752152163953007e-06,1.4671750001742682e-06,1.796655479484754e-06,1.8027462786369553e-06,1.5018760130913784e-06
135,f842c487da5096bd3e76a716ca033681981821c7,1.6339342452948708e-06,1.3521295416082303e-06,1.3505666912934675e-06,1.2809448890262476e-06,1.3992254293276793e-06,1.685726203727625e-06,1.698347219346689e-06,1.5579842096358015e-06
136,04d8d96285e38f1683960611177b360fb1b9718f,1.7047645455867522e-06,1.3861598800962828e-06,1.4085190534925252e-06,1.3445056483837e-06,1.4431236295949456e-06,1.770971851075791e-06,1.7858424962679465e-06,1.4326399432229073e-06
137,925f8381009bf63e54984fb4245466f0bef31ab0,1.6290092861706469e-06,1.3499857522018342e-06,1.3498717585110758e-06,1.3056426360251115e-06,1.388916810288067e-06,1.6902394294762563e-06,1.6789688177381263e-06,1.4243534695139914e-06
138,99bcf99750d7da499bf3887e6acf89f025e0b9f2,1.6893030732920236e-06,1.3942166114619272e-06,1.4079543721190937e-06,1.3428925581872423e-06,1.4658584880332151e-06,1.7215394695987456e-06,1.757342072127933e-06,1.4965930025992083e-06
139,912790315033d8a2b8d525eb36db410a851ca1f4,1.571853312034987e-06,1.3189766047512456e-06,1.2775679208594817e-06,1.199794695591239e-06,1.3314626985540877e-06,1.6018625425970694e-06,1.628538327720224e-06,1.3117390767221104e-06
140,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,1.7787600736320786e-06,1.3911771878847541e-06,1.4390942892972512e-06,1.3817179190675108e-06,1.456232625500036e-06,1.792284067998384e-06,1.8031309712088575e-06,1.3993199953558916e-06
141,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,1.5908326154797073e-06,1.2799847898750655e-06,1.2794728319970929e-06,1.1831239997639937e-06,1.321548337498793e-06,1.5919170350849856e-06,1.642007081333434e-06,1.3246099695854133e-06
142,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,1.6783861802242526e-06,1.2989920035621382e-06,1.3051434726472396e-06,1.213945074333182e-06,1.3375060084272863e-06,1.7015304369055257e-06,1.7472858077623543e-06,1.347031847443612e-06
143,c970c04cbeb38c80901a02bc573a9333458d4c4a,1.8544491963400233e-06,1.3584805891676896e-06,1.3918710232343098e-06,1.3369737124729057e-06,1.4329344640660541e-06,1.899494652605118e-06,1.9178668077728916e-06,1.4078540568018197e-06
144,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,1.6560738330426404e-06,1.3544797083509124e-06,1.3842141791208279e-06,1.3121491921243862e-06,1.4169148815153848e-06,1.6686361023425908e-06,1.6947404353641997e-06,1.4066316833447429e-06
145,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,1.595299904166369e-06,1.3751596675775718e-06,1.4209287267030776e-06,1.3536536474083448e-06,1.4433231630103584e-06,1.618252952279461e-06,1.6474356884427928e-06,1.4160474065256997e-06
146,9c9df9c649361fb651f4b2174e779b3036464ab4,1.7212026309518416e-06,1.4694416181693073e-06,1.518037869335942e-06,1.5084921094051715e-06,1.5617357820138947e-06,1.733111846975906e-06,1.7664363753665769e-06,1.5256097497591522e-06
147,803386487f14484cfa24af915c24ad75211469e8,1.5416761819729972e-06,1.330659062645539e-06,1.3288724688701143e-06,1.2694009079459394e-06,1.3747387596743842e-06,1.591014641624033e-06,1.5960508368570233e-06,1.4187237222080594e-06
148,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,1.924298362068913e-06,1.362343686734105e-06,1.3436110959614561e-06,1.287205729940914e-06,1.409674292776104e-06,1.990882487988531e-06,1.9861243466922397e-06,1.421783913512577e-06
149,459ffe5c008863b58805c9177a85668a3e5fb4f6,1.9103711000575425e-06,1.4290048185746264e-06,1.3764460052454036e-06,1.3533408336289148e-06,1.549968875899976e-06,1.9498370613785988e-06,2.010197027085613e-06,1.4869699909797072e-06
150,e31f1fac208882f1255edf346ef10c769b775853,1.8343641169400395e-06,1.5321194004872563e-06,1.5402252466736974e-06,1.4470696388773811e-06,1.5458075446126434e-06,1.8525648065259713e-06,1.877833115444942e-06,1.5695343975295442e-06
151,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,1.7827851455900577e-06,1.4222464039120827e-06,1.427519069631618e-06,1.377141994032847e-06,1.4448154758997534e-06,1.859865586579191e-06,1.8477098139382597e-06,1.4542135969745715e-06
152,e4630a2f5273307983b6ddca9b72aa0cf5a65784,1.9350267998943817e-06,1.5701497532894968e-06,1.5912667927550898e-06,1.4702644161416203e-06,1.614443610051947e-06,1.9909682006003193e-06,2.0077635818255187e-06,1.6262578583447376e-06
153,3a9588ae8041d611cb1df4be849db88fefc5ea46,1.706717586402144e-06,1.4059021007976953e-06,1.384461725950166e-06,1.331823881670393e-06,1.4268580268958532e-06,1.8023488593659474e-06,1.7642988613219634e-06,1.4871241139648224e-06
154,74712a53df240f1661fbced15ae984888fd9afa6,1.7968707795603615e-06,1.3974870592011724e-06,1.3768748493417768e-06,1.3242063164122475e-06,1.4325162423716616e-06,1.8492884995700622e-06,1.8757773683540195e-06,1.474744133579419e-06
155,be92e0099d4926be76ab4ec9ca6db6f2471397d1,1.8837156867805618e-06,1.464141229007033e-06,1.4161144595953116e-06,1.3338093024601014e-06,1.5766740266945182e-06,1.953085881069543e-06,1.98358774321201e-06,1.5063084625287034e-06
156,7e9d603664edc756f555fecf8649bf888a46d47c,1.8719690296139738e-06,1.3914941559054933e-06,1.355158327698132e-06,1.3114464293925816e-06,1.5118040715605149e-06,1.8594927524440821e-06,1.915040604308761e-06,1.4663318501175165e-06
157,02798e4ce39ae7882b19a3fde209472b7411d48a,1.83118299119452e-06,1.4256137092979748e-06,1.40886915992831e-06,1.3668829757842006e-06,1.4948098634193147e-06,1.8362086689251626e-06,1.8422910205490325e-06,1.4706531084399857e-06
158,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,1.8154105674428436e-06,1.5774759902697045e-06,1.5484948461461399e-06,1.4388958579202725e-06,1.5328270005369931e-06,1.8640403122479962e-06,1.8510899745665759e-06,1.6238870684810024e-06
159,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,1.8189037728663518e-06,1.386159422270153e-06,1.3464503102333223e-06,1.2716230308970733e-06,1.5228378738031233e-06,1.864432644058173e-06,1.8946316790021988e-06,1.4644195914310887e-06
160,c7d83e7412169399586272176d5ad839b568ba57,1.8977064004148869e-06,1.53318898716208e-06,1.4969054676437932e-06,1.4221722946548011e-06,1.5758592856791343e-06,1.934218569679545e-06,1.997096788986167e-06,1.5866523946316849e-06
161,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,1.8369203857343713e-06,1.4187330390163676e-06,1.3663649734342442e-06,1.3058639676676622e-06,1.5305080901834253e-06,1.8894062068762276e-06,1.9081156516711835e-06,1.484328975274743e-06
162,9dd6c60bfccea7f78371e1b88f223b93ae69d037,1.8322094395876868e-06,1.4316991627021979e-06,1.4104655586732467e-06,1.3000526848878336e-06,1.5239532310962337e-06,1.8327541944481771e-06,1.8643527272378698e-06,1.468877511398238e-06
163,48efb02a936da85e395ff29a477765ea3916770d,1.77918207565478e-06,1.4159543443593635e-06,1.3987564543628791e-06,1.3874128130769824e-06,1.4405384716985692e-06,1.8125810754911413e-06,1.8050063894250664e-06,1.4562340977219438e-06
164,3ad444b07ed53cf43d11e755701224a96840de62,1.7883931234791062e-06,1.4818203348591493e-06,1.4591771810206086e-06,1.3817591322026484e-06,1.5436255473656338e-06,1.833428584148445e-06,1.851003639835671e-06,1.5360090033022662e-06
165,3f5097baec71b4c6b287534cc938a16b1f9fc474,1.882686134841707e-06,1.5569419975038987e-06,1.5261140264549265e-06,1.4913624882431771e-06,1.583400395090186e-06,1.9359554735211983e-06,1.9380958694923793e-06,1.616392439805391e-06
166,4cdd3606160de923fb4054cf93f4ea02a356def0,1.838206889862304e-06,1.4701084850626854e-06,1.4316200130464808e-06,1.3690844200919484e-06,1.502485718937226e-06,1.8972265335994501e-06,1.923541974370387e-06,1.540818840916525e-06
167,245b73ef38844395c36ce4c1032092c81253d112,1.822395377852089e-06,1.4300775946745858e-06,1.3714345316444683e-06,1.3132158326855635e-06,1.4480964701586443e-06,1.850382818408149e-06,1.8864926805333472e-06,1.4717662585472416e-06
168,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,1.7348315183757757e-06,1.4709721132319552e-06,1.4404429197010423e-06,1.4144446370776627e-06,1.4672951218408633e-06,1.7620685604909082e-06,1.7647599029983974e-06,1.5154211355666793e-06
169,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,1.7555709195246813e-06,1.5510280153502745e-06,1.5168458947580994e-06,1.3887387919335304e-06,1.5655573800054077e-06,1.8136554492874349e-06,1.866583263991549e-06,1.610029563123315e-06
170,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,1.876629503771281e-06,1.4822230384400462e-06,1.4933607784146186e-06,1.3765441586396523e-06,1.5178767486133474e-06,1.912014948730766e-06,1.965914380833568e-06,1.5266095189166874e-06
171,08690a9e394406562f636f90bcc899430bf3cdee,1.8590513117238504e-06,1.3992844375667795e-06,1.4092601839122408e-06,1.3368947507497206e-06,1.4528754355956848e-06,1.8850183914701084e-06,1.910376417405871e-06,1.444852489327804e-06
172,e731e8676118c48770368eb470fed2d77fe82847,1.835376191963205e-06,1.4421157460841918e-06,1.4549128533705292e-06,1.393185531066511e-06,1.500220852417585e-06,1.8356503333268152e-06,1.894482268530237e-06,1.5086148338453782e-06
173,f1f1436b853f3855d75667ab4055cce06960fda9,1.9294358306084977e-06,1.3796468093709174e-06,1.389619531527914e-06,1.2864668995596865e-06,1.427163090818735e-06,1.9429712367660627e-06,1.965929885958476e-06,1.4266369640056246e-06
174,bde2119e80d14a21950285f2d872b29506c7b851,1.851465185687589e-06,1.551408425432512e-06,1.5449548918158333e-06,1.4130978824986062e-06,1.5492330327066304e-06,1.914597614008966e-06,1.915310886268234e-06,1.611308355850835e-06
175,60a1e10c4593736b188b38e7d7c51aefb213af6a,1.7661843529835341e-06,1.3934353880809333e-06,1.431395558899007e-06,1.372416829506735e-06,1.4682175083937777e-06,1.840047957053703e-06,1.844771588991366e-06,1.4373219325147272e-06
176,233c63a56974de22b846ac989cef1fabe45e7296,1.828799271264679e-06,1.4079933729144684e-06,1.4147730572398662e-06,1.3230094119610997e-06,1.448372086235862e-06,1.912393863879017e-06,1.9345306556363977e-06,1.4529547329923156e-06
177,bbc0a6b7efd4930053976e55b7937ed4606b5a14,2.028033302511593e-06,1.645988431732498e-06,1.6931022094912971e-06,1.5872203561584587e-06,1.7468199205552447e-06,2.0532628148234713e-06,2.0777789171845256e-06,1.6774526485123834e-06
178,c6853c7c27bb8352ab498848439d4fee9eb79a33,1.8797437837783162e-06,1.4840319934422622e-06,1.4924176068220243e-06,1.3675944816068924e-06,1.5198965697531281e-06,1.9202196668778216e-06,1.945065194576805e-06,1.541287161092338e-06
179,385575faba79b5c857112199206119bf9ac2277f,1.7707751829526916e-06,1.3892219113111084e-06,1.3977853856627307e-06,1.3306652120942551e-06,1.429190579093289e-06,1.8267586816865248e-06,1.8543108059774812e-06,1.4471056945167013e-06
180,3b294521a7394c2195e6b2980555c6b27258bac9,1.8587895735797007e-06,1.461672897058039e-06,1.4651769878469e-06,1.4523652753469335e-06,1.5200467807078798e-06,1.935813469834368e-06,1.9108268655457195e-06,1.5543809229698914e-06
181,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,1.8905912224736268e-06,1.5359880373364323e-06,1.5654945923176737e-06,1.4380072663823527e-06,1.6083659272525862e-06,1.9289408657202666e-06,1.9477274103197627e-06,1.5986287561331866e-06
182,e552726e3a5ff964a004d46558f534e7a47cab70,1.8268914259655224e-06,1.4960563491000904e-06,1.4934353582581885e-06,1.3886655950286553e-06,1.5332200251366767e-06,1.864307967872819e-06,1.840667899347207e-06,1.5225140023927743e-06
183,64fb290a8cb8fa9201f18015f3de1186e950a137,1.8870896858401545e-06,1.4948167861514234e-06,1.482233039764307e-06,1.4046493210554588e-06,1.5253696578799738e-06,1.9269674437828445e-06,1.9390234775014595e-06,1.5384605285776218e-06
184,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,1.9550965124264703e-06,1.5568112562686865e-06,1.5338345560555925e-06,1.4478165401503784e-06,1.575820553320924e-06,2.008031477342701e-06,2.008856282301955e-06,1.5927153857953756e-06
185,0d2536650ff1b750a9008cfd2893dcc1db58f94f,1.8608546093857103e-06,1.402027726541152e-06,1.46045374110258e-06,1.3995480903844111e-06,1.5387165812719502e-06,1.8767917179440876e-06,1.9233401392984037e-06,1.4925953087915254e-06
186,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,1.9049863081055944e-06,1.494236378070577e-06,1.529711678366829e-06,1.4787070118013127e-06,1.5569918322942661e-06,1.976919881972697e-06,1.9770082243719077e-06,1.5717898061450485e-06
187,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,1.8154771968534296e-06,1.4121625277774845e-06,1.4284153816933837e-06,1.38316553398081e-06,1.4809041721798382e-06,1.908922062014499e-06,1.9008268111609778e-06,1.4834879320238538e-06
188,a1454867ab910a356588c511700c99ec6bef93b5,1.8059643807453866e-06,1.4830178039394867e-06,1.5218332051657712e-06,1.4543752124133282e-06,1.5547290895672225e-06,1.845730288774754e-06,1.890473161566202e-06,1.562467799069311e-06
189,ffb6f185b5775c612524496e98c8e6240f9bfccd,1.9294720351302968e-06,1.501822608410692e-06,1.5117963194310948e-06,1.4312014913953545e-06,1.5559263466500187e-06,1.9873373529292053e-06,2.021595307195074e-06,1.5660135170378502e-06
190,02e6b062027666b22c68d91e280b28f57ee9c2b5,1.8586828593083753e-06,1.3691369153064014e-06,1.3966678253899343e-06,1.334717540210187e-06,1.4489340894627122e-06,1.9459083916679506e-06,1.9828618115665924e-06,1.4492563497288924e-06
191,a2a6d0d24d99703ded59c31b98b259900469762f,1.8593185238582859e-06,1.5016290934808137e-06,1.4962647998195513e-06,1.3943239729450123e-06,1.5065192175369236e-06,1.935283327766836e-06,1.955600704114517e-06,1.5280765121902073e-06
192,ce40769276729d7bde07eb556398a5f47b8ecacf,1.839003600805733e-06,1.4355133281830537e-06,1.4381049413787674e-06,1.3532669177847752e-06,1.4979452394085422e-06,1.8692428566434887e-06,1.8984305191628168e-06,1.4895303075246632e-06
193,82226d816c67a80ff634fd202c1df32865175232,1.795297139695707e-06,1.359478641640488e-06,1.369583229936287e-06,1.2275224749910058e-06,1.3717775280595108e-06,1.8459825596614463e-06,1.8998611065494895e-06,1.407098556807503e-06
194,66685909f174c38ebfbf7f733f40bcf7d9e86d48,1.9178175398436557e-06,1.5062423751875451e-06,1.5263460607190745e-06,1.45596648737319e-06,1.6138609849084698e-06,1.9868531306903916e-06,2.0263285025329386e-06,1.5865605535949675e-06
195,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,1.7886624905488911e-06,1.3766277617003678e-06,1.363899087703237e-06,1.2480682063483919e-06,1.3861696009818317e-06,1.8488971788293663e-06,1.849503157337677e-06,1.428981612332429e-06
196,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,1.861388421116718e-06,1.4163143281707455e-06,1.4019590453849187e-06,1.36822124878908e-06,1.4400343068871403e-06,1.8762635079019868e-06,1.904626200338886e-06,1.4692423934176306e-06
197,821c53daa1261a6285cb85c106eab25c4d88ea2a,1.8714148989252908e-06,1.4039838025646825e-06,1.3896547965485245e-06,1.3506795343445628e-06,1.410163391538341e-06,1.8753776739992508e-06,1.9069431488496403e-06,1.4723836103915758e-06
