,hash,"arg_kwarg-(array([0., 1.]))","arg_kwarg-(array([0., 1.]), 0)","arg_kwarg-(array([0., 1.]), axis=0)","arg_kwarg-(array([0., 1.]), 0, None)","arg_kwarg-(array([0., 1.]), axis=0, dtype=None)","arg_kwarg-(array([0., 1.]), 0, None, array(0.))","arg_kwarg-(array([0., 1.]), axis=0, dtype=None, out=array(0.))","arg_kwarg-(array([0., 1.]), out=array(0.))"
331,4f88a0267a3a4992aacde45df7719fdef713bedc,2.5257224663405374e-05,2.5701536147747763e-05,2.6654376841445523e-05,2.606076909373132e-05,2.7431478271390142e-05,2.396760376270961e-05,2.5840410195994606e-05,2.518235303028994e-05
332,a6b4b2bdd6baf2afde27284097426e93912452e9,2.5267647018794106e-05,2.58725494001377e-05,2.7386787288291676e-05,2.6208815079173365e-05,2.744620364946112e-05,2.4138813949785032e-05,2.608413398087595e-05,2.5503682225819318e-05
333,fe610388a1f25c8d8ad80fbedd8117d91fdce9db,2.5473468576607865e-05,2.5678262656870206e-05,2.6543865158918847e-05,2.598925465939655e-05,2.7347411333966224e-05,2.4351093583227543e-05,2.605156862775341e-05,2.5618296554859948e-05
334,32ae22722fc1f665a90d16b110c219b1c24c857e,2.536997698369004e-05,2.584626194080696e-05,2.6594531044622166e-05,2.5939384552960595e-05,2.745284236743486e-05,2.4299650844609874e-05,2.6236924143403842e-05,2.5707146241551353e-05
335,0eb532de60c9caaaa568ea294e7e1427265b6552,2.5183749516043088e-05,2.5616869615595876e-05,2.6593162724173364e-05,2.5772848647857944e-05,2.7341122218711796e-05,2.410321083205106e-05,2.5955340768917497e-05,2.545892262059227e-05
336,19efe2199845d1ba5464795eed89a347c70d22d8,2.5451287349804918e-05,2.591997575777841e-05,2.6746353004776422e-05,2.6062689269485985e-05,2.748920516564678e-05,2.4284408122250533e-05,2.6048873607293668e-05,2.5557315928141042e-05
337,5e8ad11b75245caf2d158eacf369b011ef262795,2.521272304706102e-05,2.57732890661082e-05,2.6624292468675124e-05,2.588885078902345e-05,2.741424062226276e-05,2.4415128027204048e-05,2.618073771233097e-05,2.563736142550633e-05
338,8cb86fd7b454b40c7b822146d5e26c55fdc183ec,2.6028790952825428e-05,2.5905515764646483e-05,2.6927302533295004e-05,2.600857378205373e-05,2.7822425406541406e-05,2.4386768134056846e-05,2.6401073708489575e-05,2.5850276285986397e-05
339,84c63b626c640a2473bd8cd0f8c38270d6ef5d3b,2.5033042111828817e-05,2.538127252627989e-05,2.6557960132583434e-05,2.5594253591927035e-05,2.7367164847700646e-05,2.4207793767490085e-05,2.6132510804639356e-05,2.577033592388034e-05
340,249198b3df5fa16da4417501fa8a329043ddd20d,2.5245593056031225e-05,2.568765118471556e-05,2.6600427672212175e-05,2.5854408117144873e-05,2.7862589716948944e-05,2.407615517898064e-05,2.5905354716870097e-05,2.5517155688406455e-05
341,8ab709c26db9d10fb9365c8faf05b395822482c0,2.5422747061947065e-05,2.582846303201188e-05,2.6680165178422788e-05,2.6003065470017884e-05,2.729653184928507e-05,2.4274767336538628e-05,2.6115324969093007e-05,2.566480902089821e-05
342,d329a66dbb9710aefd03cce6a8b0f46da51490ca,2.52463424482672e-05,2.5770800612724624e-05,2.648975644077584e-05,2.582503125617782e-05,2.7163783961441368e-05,2.4283871815506635e-05,2.6000815679330423e-05,2.572833529436815e-05
343,f10a3df5f0b8434bf7c33faf00719c84333e65a0,2.5332894121461055e-05,2.5793936977114056e-05,2.671781766377849e-05,2.5940716760345252e-05,2.7437875128727035e-05,2.4189700307198104e-05,2.603308530524373e-05,2.5623646026185477e-05
344,29f0b532988640cf2441b5eeaf57f87296ea111f,2.530883459796853e-05,2.5962255347300978e-05,2.6741767611059517e-05,2.6098877953534776e-05,2.7720198719477165e-05,2.431481976637104e-05,2.628053826187294e-05,2.5718730164885097e-05
345,f6196441b7240c0fa862790efdfb1a62bf557744,2.514709251788692e-05,2.573162424736298e-05,2.6486620778494727e-05,2.578208712267055e-05,2.7322000120144797e-05,2.4207374018789136e-05,2.5970251244004995e-05,2.565643658999327e-05
346,dcf1614dfc11f9004e408ed8c833980c951c541e,2.5187563412851138e-05,2.5650563307303506e-05,2.6561190351480392e-05,2.5806592675852833e-05,2.7530319199591647e-05,2.415068609422833e-05,2.6149076949304066e-05,2.57044638811539e-05
347,78d7ab3d0c35cb8aa0cdf449e0db1472e6ad60dc,2.499444245664063e-05,2.5448897771837446e-05,2.6250248434158358e-05,2.5652561916343674e-05,2.7687409855721018e-05,2.416350132364049e-05,2.5984694211685283e-05,2.542852900601003e-05
348,84809accddc771d525319c227d78c0152b1f7874,2.522163711427177e-05,2.5700865357759453e-05,2.655432643188001e-05,2.5886306826078212e-05,2.7259969979320234e-05,2.4376427849577698e-05,2.6176550111353105e-05,2.5613360672390886e-05
349,d41b43ebdac8ae6110598649401dfd780194fc3d,2.5184636464503125e-05,2.5734897182814262e-05,2.6583355667506473e-05,2.6072120484727694e-05,2.7377585062596398e-05,2.4339981952353436e-05,2.613940675025494e-05,2.5694274634315233e-05
350,6ce63913d3533bdf4028ab6bfcf0e1d3a91820ee,2.534912373111756e-05,2.569745937540557e-05,2.6549563300227975e-05,2.5947836328701802e-05,2.7571580968892973e-05,2.4354899177526264e-05,2.6397048963653835e-05,2.590437311815416e-05
351,41e254f96e8d5bd558d2edbf8b198eb4143e8b74,2.4961969192186583e-05,2.542941744417645e-05,2.6330392137981646e-05,2.5799257168985622e-05,2.7155052194664454e-05,2.4216086603701115e-05,2.6075438461659186e-05,2.5762609370491084e-05
352,66c756ce333dc40120d4dd77b14517c6819cd410,2.540057763334871e-05,2.5874607516163715e-05,2.6782888517005568e-05,2.609505729309699e-05,2.746806006013815e-05,2.438483643345535e-05,2.6428079266235772e-05,2.591989795077866e-05
353,a7e65a0bfced15f1ebee9c9d4a6b49d6008007a6,2.5228858135850007e-05,2.5893155609273003e-05,2.6514316207648794e-05,2.6094002730565744e-05,2.722064615227282e-05,2.4481589736586267e-05,2.608531559374006e-05,2.5783010885155e-05
354,16692b1a3c241245fabb98741c0e90e630ab3822,2.5142860034032276e-05,2.5670925991027336e-05,2.675576779122462e-05,2.585951762877176e-05,2.7199699146612395e-05,2.440756276634108e-05,2.6196274155913626e-05,2.5935399633998743e-05
355,fc2518ba6b11fc52b0ff477b9e83576be90562d8,2.4945589178827863e-05,2.560991792780384e-05,2.6371024610488366e-05,2.5821976399222537e-05,2.7102666538218058e-05,2.4200876484091362e-05,2.60570427469377e-05,2.5493727202128716e-05
356,78593a1059f0a9c04385f97b2c1caa221efefa5f,2.4843722536799406e-05,2.5440579709930637e-05,2.6245093557428423e-05,2.562477990674476e-05,2.702442987356335e-05,2.3940652996073403e-05,2.5794405766437497e-05,2.527985198636016e-05
357,fc92666e6331a0b9b7832a3ff0e6dd5b2822a0de,2.5097604749815445e-05,2.5727520831144197e-05,2.654519588108698e-05,2.5838634369051486e-05,2.724426361443975e-05,2.406232440760275e-05,2.597353082992846e-05,2.5578044540229806e-05
358,471a2ceaf3f0b77ca63003b196e8ba8c54283806,2.5193317154379088e-05,2.809638556625162e-05,2.6495387483943792e-05,2.5834192813609738e-05,2.7393686733293265e-05,2.403317401850862e-05,2.6104398323534922e-05,2.5665552842872385e-05
359,a699f2879ab3836fe6d1619c518c85956a3075c1,2.52012034659e-05,2.5818835130419255e-05,2.664576243092813e-05,2.5939777862406584e-05,2.7391830818694934e-05,2.4129657355846943e-05,2.594666522262352e-05,2.5597185872140385e-05
360,ba5205c1b8a7bebdf37535c701ffcd8bd79362bb,2.492805899974937e-05,2.5560628103921602e-05,2.631600839847054e-05,2.567356672456528e-05,2.7031202625948937e-05,2.3966674409214628e-05,2.6039151163640957e-05,2.5440643360060004e-05
361,a597fe9e738768d97c398a869fd188860b3047b2,2.4819905848253047e-05,2.5446148217170003e-05,2.621694301090431e-05,2.557588597392385e-05,2.694160177080489e-05,2.409660341113471e-05,2.602041355397516e-05,2.5668902422434517e-05
362,daffccfa95251024a814139a622feb367e7c74c0,2.5287279891226133e-05,2.6044463305367348e-05,2.6748614476584807e-05,2.6129813795922624e-05,2.7062488663801575e-05,2.4134506756894005e-05,2.6116869229988702e-05,2.5507230889619234e-05
363,da0d66baff4731e13017e7e0802eded966b85664,2.500001722492986e-05,2.5817725235169913e-05,2.651261650567049e-05,2.5809852442462853e-05,2.73061661701884e-05,2.4190333480124964e-05,2.654879880994929e-05,2.569452296414126e-05
364,c65e5dc7c91bbb257e98e6b61e5e827db49c1552,2.504105986579741e-05,2.5762107578061878e-05,2.6331535810174152e-05,2.5639914730120273e-05,2.6942144463126043e-05,2.4073434172235512e-05,2.5980868545102788e-05,2.5570203468309727e-05
365,37d2ec8dc68aef30f784eb35cdd64f78dbcd076c,2.5001564224446346e-05,2.5634706958314303e-05,2.633509001810185e-05,2.5824516822742123e-05,2.7125006317532152e-05,2.4086591693457593e-05,2.6083979710430194e-05,2.5636454830768568e-05
366,3f11db40d80b6ff122f41185b0b93637bdff0e39,2.5180474777753177e-05,2.564690947550309e-05,2.6500527120780537e-05,2.5732462789025604e-05,2.7250510262752358e-05,2.422057982394369e-05,2.624428530395465e-05,2.5816974742560865e-05
367,543655176a05e2f6a54dbbadfb754416f14fb215,2.4881362068382174e-05,2.5534302755413462e-05,2.6478088879614558e-05,2.5756753316507652e-05,2.6917661941324426e-05,2.39913700566943e-05,2.6082880083729375e-05,2.5703214729825657e-05
368,e4894aef5c93c845081388818a2eb4264c5e1d72,2.5082090013157364e-05,2.5674751447186538e-05,2.6860400800952455e-05,2.5974511767604523e-05,2.718693168278326e-05,2.4155958250920343e-05,2.626581207711529e-05,2.5644250294695106e-05
369,c02feb9c70befed4cc078902d28f9df37d9f984f,2.501121884502402e-05,2.5636254299786832e-05,2.6500452848443064e-05,2.5766291721186165e-05,2.7239944326036822e-05,2.4024825209058454e-05,2.6230649259614656e-05,2.573673079293486e-05
370,171ea2a856e7b40d0806501613f7361e09f0a2f8,2.4957536534327392e-05,2.547352197438269e-05,2.6335394227482975e-05,2.5655235206099285e-05,2.712075742174737e-05,2.4136057643055104e-05,2.6139336433715937e-05,2.5628665373859247e-05
371,b5b417b3d3d988178a844ce6f20457966509b038,2.493161115456711e-05,2.5572790764272214e-05,2.623098186350942e-05,2.57464453604668e-05,2.7052865480072796e-05,2.4163413697007788e-05,2.597639483051846e-05,2.5578254868714815e-05
372,74ad82c422f53dcf8637970a6f399adb37c1a67a,2.499034556964296e-05,2.554448116970802e-05,2.6638199931677477e-05,2.5647199813733403e-05,2.717662171752595e-05,2.4226146823153643e-05,2.6284566901424798e-05,2.5806126449211145e-05
373,36e017194c32a53cf2965a513243cb3c348095df,2.533916909066126e-05,2.5971410773550543e-05,2.6631497283592637e-05,2.6132214651273115e-05,2.7369719671687402e-05,2.4475005686583134e-05,2.6211207463907507e-05,2.567546223016346e-05
374,aa874275d41d924523b718b961515eb8a1665dee,2.5377040487309954e-05,2.6024567210171596e-05,2.672375242223515e-05,2.619847021819157e-05,2.7445795593367783e-05,2.457320483194457e-05,2.6281395646088606e-05,2.5790708331924652e-05
375,27aeb6f71183635e3adcab602118b3d8912e006d,2.5205007171917018e-05,2.557049061409956e-05,2.636116818318692e-05,2.580529298239316e-05,2.7072537727747347e-05,2.425373377001735e-05,2.5994599558483653e-05,2.544453597707904e-05
376,4262a9c717a1504d0548d74c3276e296b04a8826,2.523900567616894e-05,2.586106354599151e-05,2.658987504771066e-05,2.6002822563016865e-05,2.7300317774102584e-05,2.4451674099445616e-05,2.6327746505611132e-05,2.5865296456253247e-05
377,671804035cda35211f97f6cf9f80d16152a872fd,2.5224509213499174e-05,2.564816971293924e-05,2.6798642018059298e-05,2.593706487925444e-05,2.754829428575533e-05,2.423559692615364e-05,2.6096233536110886e-05,2.5764910721014345e-05
378,58cce65ce37a3e68c82878b77c844ce69a489caf,2.544031880426941e-05,2.656045835465193e-05,2.7539875512396483e-05,2.7191250972877122e-05,2.857141365158431e-05,2.4751627932833315e-05,2.6401080414835435e-05,2.5907315421795502e-05
379,ba4e4b6558050e0ef0fa3a312a46d65a5f021c16,2.5432762176890465e-05,2.5936650958110166e-05,2.6917322504128475e-05,2.629768996897347e-05,2.772241729809336e-05,2.4429216344807564e-05,2.6442738168913387e-05,2.595026623322369e-05
380,5a4140d722117afc89869d5772ddd7a67448cfbc,2.6490421344836556e-05,2.6755485347233205e-05,2.7880957473980937e-05,2.829006439304515e-05,2.9490946011768803e-05,2.5417166077257955e-05,2.9994202974699776e-05,2.8203703242085747e-05
381,076c599f25255d991f59056bd16f80aa72631ffe,2.5278768632693698e-05,2.5861902131314494e-05,2.6943809480552663e-05,2.6201784777619648e-05,2.7711960595800792e-05,2.4314542570703438e-05,2.629776348973193e-05,2.5779318574042815e-05
382,f9e161df7113350b6a0f83d975dbbb5c2fe93ee7,2.5358033489506202e-05,2.5944821873163602e-05,2.686603270228345e-05,2.6178047980847755e-05,2.7671112178568667e-05,2.458858136296942e-05,2.634112248555399e-05,2.5902280006693007e-05
383,470c783b50e82ff43fe3e808071b2f95f8f85f31,2.531745416276595e-05,2.585234149803405e-05,2.6798210741367702e-05,2.6098298446381865e-05,2.7531458261969405e-05,2.4270191170633248e-05,2.611935274993501e-05,2.5750413896089578e-05
384,a96b18e3d4d11be31a321999cda4b795ea9eccaa,2.5310890775455056e-05,2.587118270118984e-05,2.6735907798646985e-05,2.6065447191531596e-05,2.754662352387306e-05,2.4527839389168196e-05,2.6443490444302267e-05,2.6026381045041316e-05
385,a906c1fa8cb68e937c87bfe63df07073e983338b,2.5353555892646875e-05,2.592691328739327e-05,2.685608514757068e-05,2.6097412944994596e-05,2.7666316244143003e-05,2.43893607278421e-05,2.6335798604368878e-05,2.5912211332159e-05
386,ce6c68aebab74ce82ef83e1c6983faffe462066d,2.509699995870312e-05,2.559689473725304e-05,2.6625548732044087e-05,2.5830157755109643e-05,2.745994581626012e-05,2.4142068393843744e-05,2.610434182078879e-05,2.5535827892151876e-05
387,d7d65c9d56ddbda8f48ad4b988aecad03fe3a8c5,2.5389990337953998e-05,2.594534924859742e-05,2.6786180455649515e-05,2.6186153369512663e-05,2.7685510236528013e-05,2.4404319725474532e-05,2.6308245442279395e-05,2.5745185928290926e-05
388,5c4b58674f80cbc3a29546bba32df7f16e11d68e,2.5099808157517992e-05,2.546968072529812e-05,2.6496754231558385e-05,2.579537251123159e-05,2.7208895558238632e-05,2.424652280097597e-05,2.6075661666148785e-05,2.550921800440915e-05
389,cbde47818a821ef951ca73e851579ca75d23a82b,2.526575743070252e-05,2.5770293312530486e-05,2.670126580973951e-05,2.5974110361527316e-05,2.738195802392391e-05,2.4447782501544543e-05,2.6206133016734667e-05,2.5766434205710426e-05
390,84d84293bec9d17548097b41fa273aee44285f5d,2.511010294272916e-05,2.559386834172241e-05,2.6691549386673536e-05,2.5779270250701678e-05,2.7340194774848044e-05,2.416902891454402e-05,2.6151502464452513e-05,2.5543065270544214e-05
391,7bb4697b2ec2425bfb41410079841854b2abdd18,2.5387474077758095e-05,2.60104056465358e-05,2.7120423242997596e-05,2.6075565595252135e-05,2.759783984805198e-05,2.454792481068879e-05,2.6407569295052465e-05,2.5767271827400018e-05
392,8b901c7f33b7dd76e04df53203c19e1afd80dce7,2.5527629380424816e-05,2.575581400271724e-05,2.6753189610710216e-05,2.600072959740139e-05,2.768576169052185e-05,2.4373940894812612e-05,2.5982461130070627e-05,2.5694460779215102e-05
393,a0e136b0e0f21b241e97f0ed47f56f131d69f913,2.5476376246009674e-05,2.5893368436050075e-05,2.6830149093462577e-05,2.6351801635136885e-05,2.751701062412134e-05,2.425094970372493e-05,2.614853149076013e-05,2.574612867561573e-05
394,55ecf648d68f3fb9691fbe0f9c1d5e6168cc5cec,2.5650186601344877e-05,2.598321749316306e-05,2.699886458208951e-05,2.6246090306565888e-05,2.7704822295224728e-05,2.4299040457911112e-05,2.6173241240653256e-05,2.5746880438240428e-05
395,1b212bda1c2833467177eb0d62c6de6c224c6a80,2.5154922486228102e-05,2.582156513300207e-05,2.6831560319772474e-05,2.603949878203611e-05,2.75834176239287e-05,2.4009022088700836e-05,2.620233179788375e-05,2.5736913751801897e-05
396,bdd4e2e29c4b011cf455a72f85c92010656d2722,2.536461970797091e-05,2.5886539504795834e-05,2.6895569819841803e-05,2.5963954006632168e-05,2.770474402772896e-05,2.4200499583987913e-05,2.6164404881425237e-05,2.5674769441123868e-05
397,c25557e0a9b2d80950a8501062fc337913a3549f,2.528043189907775e-05,2.581793340194283e-05,2.6784428771127733e-05,2.593661829847256e-05,2.7471347077531803e-05,2.427350176666878e-05,2.6075330114140928e-05,2.563724604745706e-05
398,266f40a00c04bf502093778c99a0cc06eda1865b,2.5179376074623676e-05,2.5559162964955682e-05,2.6657389069584722e-05,2.580430754572873e-05,2.7379250968806443e-05,2.4123539588528507e-05,2.6117100236893636e-05,2.563911745329093e-05
399,211d5c193113f3e49e18422bd9926db9fb07f78b,2.5428098023814314e-05,2.5899481050759913e-05,2.6789896020835094e-05,2.6107365062044375e-05,2.7477975853965904e-05,2.4202933642839005e-05,2.611522529139576e-05,2.586173504127555e-05
400,64b64cddba55312b3f49686ba7aaf72760166b29,2.5304237941182904e-05,2.6000591477528036e-05,2.6895900358867586e-05,2.608909842540295e-05,2.7473596141428288e-05,2.4386173428874038e-05,2.6206143957097083e-05,2.594411567070005e-05
401,fb314a390851d4c21f3f6a2a87cffd329219c524,2.555633407263529e-05,2.6116814172151043e-05,2.7098773526023057e-05,2.6253328753122386e-05,2.7785847276335456e-05,2.4420264136899358e-05,2.6372148905222006e-05,2.595687031068585e-05
402,9ec27a3f5b81e6a7e808836410c9b6a73204c27e,2.5349901436060454e-05,2.5923965954318752e-05,2.67395060326831e-05,2.602256444756422e-05,2.7483545970741887e-05,2.432192506437952e-05,2.6089780278558542e-05,2.5815818124135897e-05
403,489de42a9585615ca9962a83882896069357ab97,2.549195093361092e-05,2.6039254752177638e-05,2.693194430321455e-05,2.625324636462106e-05,2.7767694780351856e-05,2.4398142175579614e-05,2.643425035901386e-05,2.5963104052636006e-05
404,924cbe4dadcabd337a6d8b0ef6efa3091a3ed5fc,2.5203426359174537e-05,2.571117068443065e-05,2.6616897131945633e-05,2.6036307092394953e-05,2.735988983889122e-05,2.4528618472453938e-05,2.6390603474842814e-05,2.604291931423078e-05
405,821a18e55916d0d40227c58ea75f589ea3d9f078,2.5117391555424616e-05,2.5638788960644016e-05,2.6518906509927256e-05,2.572953123955778e-05,2.7155847965783575e-05,2.448742852965057e-05,2.6230490198586046e-05,2.603191743664285e-05
406,abce2a0604a4db5d8072a0b1478c7af439882ed7,2.4917735654978732e-05,2.5447653147431324e-05,2.616134216187972e-05,2.5581057980794917e-05,2.7013591331228724e-05,2.4419602299674173e-05,2.608334670434131e-05,2.5814381897058296e-05
407,a5d021a1b6f439a19812926bc4d796ef5f346c44,2.4567934555567e-05,2.4945080936463043e-05,2.5757192360127675e-05,2.5195461263547366e-05,2.642471500781967e-05,2.1857508041101732e-05,2.3587830487246575e-05,2.3153529284482308e-05
408,f1671076c80bd972421751f2d48186ee9ac808aa,2.4242411618904464e-05,2.4798556908287785e-05,2.5678095133865582e-05,2.508305907596797e-05,2.6356459106775183e-05,2.1778949715121826e-05,2.3433989476276926e-05,2.297142030168997e-05
409,9439b56f8762b8c9b48d2f9e54dfb467aaa2b3f9,2.4639677075547236e-05,2.5138374011235674e-05,2.600504328183371e-05,2.5367675624426464e-05,2.677174307769392e-05,2.204850119289378e-05,2.3590993845358457e-05,2.322801108807643e-05
410,4abd2a845d0723732f26dd9bbba34d076cb7321d,2.4624196665680354e-05,2.5089613535806642e-05,2.5956900991821807e-05,2.5432923617539373e-05,2.66620380997584e-05,2.2145866324412234e-05,2.366628364792892e-05,2.33866287431565e-05
411,c8a5ff07e5bda47eab870671634b107da5ab7934,2.4359128226272084e-05,2.501418903777632e-05,2.5824780043746744e-05,2.5180688766246673e-05,2.6493428815018926e-05,2.184058482781416e-05,2.355565948870256e-05,2.3053578107081338e-05
412,267621f07a902eceffc179fa01f984f3e2d4bdcd,2.4203938273337123e-05,2.4771506039911825e-05,2.5567009391801614e-05,2.4849943160502747e-05,2.630889887012631e-05,2.1684401573422916e-05,2.345143186338327e-05,2.2903393379392775e-05
413,581eab37b5d558ba9b8035f3fa82cfa617e70e26,2.448100314130274e-05,2.482657919350467e-05,2.5869182739141994e-05,2.50537604058817e-05,2.664704714663715e-05,2.191724790858223e-05,2.3846738711487517e-05,2.3256819893388038e-05
414,6f822d20fe5d0596e2b284d3e246e38cb7cea7fc,2.4908720107946528e-05,2.49852818096914e-05,2.5792562934969154e-05,2.493087081862377e-05,2.705831444118081e-05,2.183017320930958e-05,2.3601053586221475e-05,2.3298947970666313e-05
415,a60d5e8d7652641b861587f1fc8efa3cf2081bb5,2.422737279811878e-05,2.463439428438879e-05,2.5619595267233393e-05,2.488783801589634e-05,2.6401130641560727e-05,2.187487977180148e-05,2.3538004218911133e-05,2.3067446979635123e-05
416,9e2d66a110090ee7416f4686593fdf9142ce6cbc,2.472764246094963e-05,2.5171416914648448e-05,2.6017367268422087e-05,2.5804322481585237e-05,2.684527466368705e-05,2.2033769388227063e-05,2.433230897047739e-05,2.346457550665001e-05
417,d3ec3cb274fdb1a7d25cf7ee4bf2c94a8aeab281,2.4472716243260284e-05,2.505340361946371e-05,2.5785855524188833e-05,2.515080550144757e-05,2.662852093009896e-05,2.177895143310108e-05,2.3542355496861172e-05,2.3080322835514475e-05
418,5451fcb06d5ae7cd3f4a9a02314d6e574bd4c83c,2.42936158818858e-05,2.4850996464972684e-05,2.5515520369385388e-05,2.5152055227577136e-05,2.6503693389826998e-05,2.1614764875149583e-05,2.3381979578835333e-05,2.2820617722825892e-05
419,ee60cc9164e5a20b98ee6722e25b0df41e411675,2.4522809932629265e-05,2.5314760920035475e-05,2.5931471981197953e-05,2.5296464674003112e-05,2.6533610162665712e-05,2.199482251620613e-05,2.381226472325821e-05,2.335360501017864e-05
420,f1c4ba3e97cbf5c494f29531b35da6144cac5aec,2.4563678089512266e-05,2.5034716202952397e-05,2.5868985097873154e-05,2.529212458205113e-05,2.6518908874472467e-05,2.164496344072048e-05,2.362028821993057e-05,2.3244578946144023e-05
421,8f8603dd18c9c70191fd75d98793dc94c8ac30fa,2.445201825384544e-05,2.5094721231844044e-05,2.5853328186118206e-05,2.5309421329514888e-05,2.6571108322156577e-05,2.1850912257878467e-05,2.3673908556740186e-05,2.313024021397949e-05
422,d647ef2d98852e322d487d6045d5860223dcda79,2.429167348468168e-05,2.4898988627936953e-05,2.563569993315416e-05,2.5195028744724e-05,2.6374651317364803e-05,2.1496690654506285e-05,2.335815046479848e-05,2.2927744318071606e-05
423,e73c8e5479297f235b37fba91d6d0e8464be66a6,2.4524742214340868e-05,2.52091429895863e-05,2.5942715737654505e-05,2.5538181807002367e-05,2.6758086892801362e-05,2.199039050570916e-05,2.363576720505302e-05,2.323385553470083e-05
424,ad30b31af0bb3fbfdc0f11486807edc76cec2680,2.4442664913034863e-05,2.5253068978529625e-05,2.5956497711268853e-05,2.5336950716390263e-05,2.660328134080908e-05,2.1618268328531837e-05,2.354640091812193e-05,2.3224062282320255e-05
425,073316d25d24b7cb4ffc09fc705448b0e17dc2dc,2.44145616470428e-05,2.500134911344942e-05,2.5721626694906842e-05,2.512088261220023e-05,2.6410109322807452e-05,2.165275738772118e-05,2.751024490546273e-05,2.6478957707054502e-05
426,e0d27e381889cc30ac0d5ab906146b7c2794ecc7,2.452139465619961e-05,2.508847385473635e-05,2.5890911199960365e-05,2.5204901513534252e-05,2.661493500560596e-05,2.1949599995607074e-05,2.366940700549842e-05,2.345289032203717e-05
427,fdec5a5d3dcd7fdf46886a162147d073546537cb,2.4589825304107625e-05,2.5077256229953458e-05,2.589498986848272e-05,2.5258192585574256e-05,2.670085896956332e-05,2.1957502966480598e-05,2.336305335783628e-05,2.3152998027031675e-05
428,d0928f871ccb42484c7e03c456ce489dea908313,2.4656150128573312e-05,2.5080854268094828e-05,2.5896186128223393e-05,2.5316097718827865e-05,2.6592800921981377e-05,2.1765293751859804e-05,2.3415390285159346e-05,2.3075060902407058e-05
429,0ac02d3819157a9c64b78157428336200632cff8,2.4461307012560694e-05,2.506609551262024e-05,2.575437890599101e-05,2.521907638174735e-05,2.650706115744862e-05,2.1779489431300646e-05,2.3446053310493287e-05,2.3299614661075966e-05
430,68ebc2bad1ad6a99e9939eff205a1a6d936cf4fd,2.454536998729137e-05,2.5028349965053673e-05,2.580911736837577e-05,2.5218749667779644e-05,2.6650334358288558e-05,2.1858411515510178e-05,2.3563964044587294e-05,2.3320149670451367e-05
431,02d66ecd80a1851c3b206f4d778687b38c9d2c36,2.4615295908667822e-05,2.4919042641639985e-05,2.5743738940666215e-05,2.5144630569817026e-05,2.655186115499632e-05,2.1728693560186414e-05,2.3399231931528986e-05,2.3256794559539005e-05
432,0c384dad6a0a7bfc9842e92253c5f02b810b8bbd,2.4390074589041786e-05,2.5042916951311188e-05,2.5753269132075562e-05,2.5039693961540856e-05,2.6431941151510456e-05,2.1651170090846125e-05,2.3488752964523532e-05,2.3240091191588814e-05
433,19bc8bbe37044b9f23d80bb282758071d0d8bf15,2.4455491782856634e-05,2.4918612663195473e-05,2.572381101986941e-05,2.5118025569397896e-05,2.6495449149804395e-05,2.172729464255244e-05,2.3207687451664743e-05,2.324509644700635e-05
434,f1206ddb24d35781328266b2b02fa27e6fbb9846,2.4410538329022234e-05,2.488848022575957e-05,2.580392613725842e-05,2.5121653559564173e-05,2.6788917216827007e-05,2.182411524106045e-05,2.3450914274725278e-05,2.3343464262880286e-05
435,a89f3ebaec7441f4ba5e30eb07206c2a7269778e,2.4550715775302287e-05,2.492130872552673e-05,2.569309821996785e-05,2.5144066068341636e-05,2.6464352509002236e-05,2.1493449650391308e-05,2.316752253239875e-05,2.3052860669616206e-05
436,9eabe2f87dbe087e878983bdd69edd8a9084c358,2.4620661239945487e-05,2.509570737002474e-05,2.5822056664360894e-05,2.528691146207947e-05,2.660328351735774e-05,2.136746774201761e-05,2.3345724166108245e-05,2.3028548563605202e-05
437,5345c2575a28fa2dfbbec83c99636669476c2745,2.466301540718288e-05,2.5013409082918134e-05,2.5904025160322235e-05,2.527428353162405e-05,2.649814699713177e-05,2.1526816862041323e-05,2.3468956762460158e-05,2.304402674844018e-05
438,ccb971d169e75c35ae0360e0949f31d2c0c49107,2.4457072688792854e-05,2.4761516828410224e-05,2.574767119435678e-05,2.489942443472418e-05,2.6455677856328126e-05,2.1416760713930622e-05,2.342709167687981e-05,2.302783620140139e-05
439,cb98ad400c701f189d4e4043ee2cb44857733df4,2.494093415695167e-05,2.52724252641201e-05,2.6033698724439513e-05,2.543499259238919e-05,2.670308149615188e-05,2.1714007773444177e-05,2.3523580418827707e-05,2.3377657974577363e-05
440,a0350ed099d1265dd86627280b03ea7070920092,2.4725181756532627e-05,2.5179034146742946e-05,2.602453526226718e-05,2.5253359607881068e-05,2.6644269050455388e-05,2.444386392688522e-05,2.3374035631939446e-05,2.3367005595474728e-05
441,9e85b3701f80a5e48ca5e7fc5281af2aba591870,2.4940261802705073e-05,2.538342635298884e-05,2.6192891110106396e-05,2.557479983893051e-05,2.7089206269010903e-05,2.1926450408980037e-05,2.370712897096174e-05,2.348858845011848e-05
442,f3ff68e5fe874f9626fcbe85000549083f4f222a,2.480961713621578e-05,2.547315113229234e-05,2.613063262784539e-05,2.555558241383974e-05,2.6858697762067546e-05,2.1445521962873282e-05,2.3460509673429606e-05,2.3320785927478337e-05
